date,timestamp,FR_open,FR_close,FR_high,FR_low,perp_exchange,perp_symbol
2022-10-15,1665792000,0.00619,0.000357,0.00619,-0.004182,Binance,ETHUSDT
2022-10-16,1665878400,0.000357,0.00075,0.00378,-0.007617,Binance,ETHUSDT
2022-10-17,1665964800,0.00075,0.00658,0.01,-0.003388,Binance,ETHUSDT
2022-10-18,1666051200,0.00658,0.006917,0.01,-0.002827,Binance,ETHUSDT
2022-10-19,1666137600,0.006917,0.00091,0.01,-0.007638,Binance,ETHUSDT
2022-10-20,1666224000,0.00091,0.01,0.01,-0.00682,Binance,ETHUSDT
2022-10-21,1666310400,0.01,0.002542,0.01,-0.003895,Binance,ETHUSDT
2022-10-22,1666396800,0.002542,0.001029,0.007613,-0.015792,Binance,ETHUSDT
2022-10-23,1666483200,0.001029,0.009274,0.01,-0.003444,Binance,ETHUSDT
2022-10-24,1666569600,0.009274,-0.005659,0.01,-0.005883,Binance,ETHUSDT
2022-10-25,1666656000,-0.005659,0.01,0.01,-0.005769,Binance,ETHUSDT
2022-10-26,1666742400,0.01,0.00819,0.01,-0.006291,Binance,ETHUSDT
2022-10-27,1666828800,0.00819,0.002272,0.01,-0.003717,Binance,ETHUSDT
2022-10-28,1666915200,0.002272,0.006246,0.01,-0.005135,Binance,ETHUSDT
2022-10-29,1667001600,0.006246,0.007732,0.01,0.005034,Binance,ETHUSDT
2022-10-30,1667088000,0.007732,0.006213,0.01,0.003416,Binance,ETHUSDT
2022-10-31,1667174400,0.006213,0.000795,0.01,-0.006732,Binance,ETHUSDT
2022-11-01,1667260800,0.000795,0.007721,0.008686,-0.006933,Binance,ETHUSDT
2022-11-02,1667347200,0.007721,-0.008705,0.01,-0.008705,Binance,ETHUSDT
2022-11-03,1667433600,-0.008705,0.001398,0.008156,-0.01526,Binance,ETHUSDT
2022-11-04,1667520000,0.001398,0.00919,0.01,-0.003769,Binance,ETHUSDT
2022-11-05,1667606400,0.00919,0.008014,0.01,-0.001028,Binance,ETHUSDT
2022-11-06,1667692800,0.008014,0.00275,0.01,-0.000767,Binance,ETHUSDT
2022-11-07,1667779200,0.00275,-0.005727,0.01,-0.005976,Binance,ETHUSDT
2022-11-08,1667865600,-0.005727,-0.005727,-0.005727,-0.005727,Binance,ETHUSDT
2022-11-09,1667952000,-0.03334,-0.060149,0.007303,-0.060863,Binance,ETHUSDT
2022-11-10,1668038400,-0.060149,-0.016788,-0.009191,-0.106101,Binance,ETHUSDT
2022-11-11,1668124800,-0.016788,0.01,0.01,-0.025628,Binance,ETHUSDT
2022-11-12,1668211200,0.01,-0.000995,0.01,-0.001448,Binance,ETHUSDT
2022-11-13,1668297600,-0.000995,0.002847,0.003872,-0.016971,Binance,ETHUSDT
2022-11-14,1668384000,0.002847,-0.0087,0.01,-0.01543,Binance,ETHUSDT
2022-11-15,1668470400,-0.0087,-0.009137,0.006963,-0.021253,Binance,ETHUSDT
2022-11-16,1668556800,-0.009137,-0.00948,0.000575,-0.013171,Binance,ETHUSDT
2022-11-17,1668643200,-0.00948,-0.008426,0.003336,-0.014578,Binance,ETHUSDT
2022-11-18,1668729600,-0.008426,0.006505,0.006512,-0.017337,Binance,ETHUSDT
2022-11-19,1668816000,0.006505,0.000387,0.009576,-0.006447,Binance,ETHUSDT
2022-11-20,1668902400,0.000387,-0.020421,0.009784,-0.020842,Binance,ETHUSDT
2022-11-21,1668988800,-0.020421,-0.006605,0.007019,-0.024703,Binance,ETHUSDT
2022-11-22,1669075200,-0.006605,0.006035,0.009571,-0.006745,Binance,ETHUSDT
2022-11-23,1669161600,0.006035,0.00496,0.006565,-0.021719,Binance,ETHUSDT
2022-11-24,1669248000,0.00496,0.005592,0.005938,-0.007861,Binance,ETHUSDT
2022-11-25,1669334400,0.003305,-0.004436,0.00859,-0.005067,Binance,ETHUSDT
2022-11-26,1669420800,-0.004436,-0.004698,-0.002124,-0.010408,Binance,ETHUSDT
2022-11-27,1669507200,-0.004698,0.000377,0.005986,-0.017041,Binance,ETHUSDT
2022-11-28,1669593600,0.000377,0.003832,0.003957,-0.015843,Binance,ETHUSDT
2022-11-29,1669680000,0.003832,0.009218,0.01,-0.00606,Binance,ETHUSDT
2022-11-30,1669766400,0.009218,-0.002033,0.01,-0.002298,Binance,ETHUSDT
2022-12-01,1669852800,-0.002033,0.01,0.01,-0.002793,Binance,ETHUSDT
2022-12-02,1669939200,0.01,-0.00062,0.01,-0.002111,Binance,ETHUSDT
2022-12-03,1670025600,-0.00062,-0.005003,0.002236,-0.00732,Binance,ETHUSDT
2022-12-04,1670112000,-0.005003,0.005635,0.01,-0.005003,Binance,ETHUSDT
2022-12-05,1670198400,0.005635,0.004181,0.009785,-0.004208,Binance,ETHUSDT
2022-12-06,1670284800,0.004181,0.008221,0.008966,-0.002966,Binance,ETHUSDT
2022-12-07,1670371200,0.008221,9.4e-05,0.008221,-0.007941,Binance,ETHUSDT
2022-12-08,1670457600,9.4e-05,0.01,0.01,-0.00236,Binance,ETHUSDT
2022-12-09,1670544000,0.01,-0.001654,0.01,-0.001659,Binance,ETHUSDT
2022-12-10,1670630400,-0.001654,-0.002288,0.009043,-0.002781,Binance,ETHUSDT
2022-12-11,1670716800,-0.002288,0.003837,0.007313,-0.002351,Binance,ETHUSDT
2022-12-12,1670803200,0.003837,0.008944,0.009033,-0.003901,Binance,ETHUSDT
2022-12-13,1670889600,0.008944,0.01,0.01,-0.001014,Binance,ETHUSDT
2022-12-14,1670976000,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-12-15,1671062400,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-09-16,1663286400,0.010701,0.007958,0.014069,0.002905,Bitfinex,tBTCF0:USTF0
2022-09-17,1663372800,0.007958,0.015597,0.015597,0.003787,Bitfinex,tBTCF0:USTF0
2022-09-18,1663459200,0.015597,0.009229,0.015597,0.009215,Bitfinex,tBTCF0:USTF0
2022-09-19,1663545600,0.009229,0.028142,0.028142,0.003279,Bitfinex,tBTCF0:USTF0
2022-09-20,1663632000,0.028142,0.006193,0.028142,0.0,Bitfinex,tBTCF0:USTF0
2022-09-21,1663718400,0.006193,0.008749,0.038941,0.006193,Bitfinex,tBTCF0:USTF0
2022-09-22,1663804800,0.008749,0.0,0.034729,0.0,Bitfinex,tBTCF0:USTF0
2022-09-23,1663891200,0.0,0.0,0.009453,0.0,Bitfinex,tBTCF0:USTF0
2022-09-24,1663977600,0.0,0.000249,0.003659,0.0,Bitfinex,tBTCF0:USTF0
2022-09-25,1664064000,0.000249,0.013157,0.013157,0.0,Bitfinex,tBTCF0:USTF0
2022-09-26,1664150400,0.013157,0.007678,0.01453,0.006527,Bitfinex,tBTCF0:USTF0
2022-09-27,1664236800,0.007678,0.0,0.021244,0.0,Bitfinex,tBTCF0:USTF0
2022-09-28,1664323200,0.0,0.001288,0.001288,0.0,Bitfinex,tBTCF0:USTF0
2022-09-29,1664409600,0.001288,0.00181,0.008386,0.0,Bitfinex,tBTCF0:USTF0
2022-09-30,1664496000,0.00181,0.0,0.010978,0.0,Bitfinex,tBTCF0:USTF0
2022-10-01,1664582400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-02,1664668800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-03,1664755200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-04,1664841600,0.0,0.005708,0.005708,0.0,Bitfinex,tBTCF0:USTF0
2022-10-05,1664928000,0.005708,0.0,0.005708,0.0,Bitfinex,tBTCF0:USTF0
2022-10-06,1665014400,0.0,0.003426,0.003426,0.0,Bitfinex,tBTCF0:USTF0
2022-10-07,1665100800,0.003426,0.0,0.004872,0.0,Bitfinex,tBTCF0:USTF0
2022-10-08,1665187200,0.0,0.007711,0.007711,0.0,Bitfinex,tBTCF0:USTF0
2022-10-09,1665273600,0.007711,0.004519,0.007711,0.0,Bitfinex,tBTCF0:USTF0
2022-10-10,1665360000,0.004519,0.0,0.004519,0.0,Bitfinex,tBTCF0:USTF0
2022-10-11,1665446400,0.0,0.009832,0.009832,0.0,Bitfinex,tBTCF0:USTF0
2022-10-12,1665532800,0.009832,0.0,0.009832,0.0,Bitfinex,tBTCF0:USTF0
2022-10-13,1665619200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-14,1665705600,0.0,0.001735,0.014431,0.0,Bitfinex,tBTCF0:USTF0
2022-10-15,1665792000,0.001735,0.007685,0.007685,0.00103,Bitfinex,tBTCF0:USTF0
2022-10-16,1665878400,0.007685,0.0,0.008659,0.0,Bitfinex,tBTCF0:USTF0
2022-10-17,1665964800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-18,1666051200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-19,1666137600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-20,1666224000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-21,1666310400,0.0,6e-06,6e-06,0.0,Bitfinex,tBTCF0:USTF0
2022-10-22,1666396800,6e-06,0.002533,0.002533,0.0,Bitfinex,tBTCF0:USTF0
2022-10-23,1666483200,0.002533,0.0,0.002533,0.0,Bitfinex,tBTCF0:USTF0
2022-10-24,1666569600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-25,1666656000,0.0,0.007756,0.007756,0.0,Bitfinex,tBTCF0:USTF0
2022-10-26,1666742400,0.007756,0.005849,0.010374,0.005849,Bitfinex,tBTCF0:USTF0
2022-10-27,1666828800,0.005849,0.0,0.005849,0.0,Bitfinex,tBTCF0:USTF0
2022-10-28,1666915200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-29,1667001600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-30,1667088000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-10-31,1667174400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-01,1667260800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-02,1667347200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-03,1667433600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-04,1667520000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-05,1667606400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-06,1667692800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-07,1667779200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-08,1667865600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-09,1667952000,0.081804,0.0,0.081804,0.0,Bitfinex,tBTCF0:USTF0
2022-11-10,1668038400,0.0,0.0,0.049071,0.0,Bitfinex,tBTCF0:USTF0
2022-11-11,1668124800,0.0,0.001794,0.001794,0.0,Bitfinex,tBTCF0:USTF0
2022-11-12,1668211200,0.001794,0.023035,0.023035,0.0,Bitfinex,tBTCF0:USTF0
2022-11-13,1668297600,0.023035,0.0,0.109542,0.0,Bitfinex,tBTCF0:USTF0
2022-11-14,1668384000,0.0,0.001728,0.005641,0.0,Bitfinex,tBTCF0:USTF0
2022-11-15,1668470400,0.001728,0.0,0.002828,0.0,Bitfinex,tBTCF0:USTF0
2022-11-16,1668556800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-17,1668643200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-18,1668729600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-19,1668816000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-20,1668902400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-21,1668988800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-22,1669075200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-23,1669161600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-24,1669248000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-25,1669334400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-26,1669420800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-27,1669507200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-28,1669593600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-29,1669680000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-11-30,1669766400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-01,1669852800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-02,1669939200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-03,1670025600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-04,1670112000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-05,1670198400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-06,1670284800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-07,1670371200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-08,1670457600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-09,1670544000,0.0,0.0,0.026163,0.0,Bitfinex,tBTCF0:USTF0
2022-12-10,1670630400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-11,1670716800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-12-12,1670803200,0.0,0.021614,0.021614,0.0,Bitfinex,tBTCF0:USTF0
2022-12-13,1670889600,0.021614,0.037054,0.037054,0.0,Bitfinex,tBTCF0:USTF0
2022-12-14,1670976000,0.037054,0.025892,0.037054,0.0,Bitfinex,tBTCF0:USTF0
2022-12-15,1671062400,0.025892,0.042686,0.063926,0.025892,Bitfinex,tBTCF0:USTF0
2022-09-16,1663286400,0.059397,0.0,0.059397,-0.038358,Bitfinex,tETHF0:USTF0
2022-09-17,1663372800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-09-18,1663459200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-09-19,1663545600,0.0,-0.011308,0.0,-0.017937,Bitfinex,tETHF0:USTF0
2022-09-20,1663632000,-0.011308,-0.014472,-0.0084,-0.014472,Bitfinex,tETHF0:USTF0
2022-09-21,1663718400,-0.014472,0.0,0.0,-0.014472,Bitfinex,tETHF0:USTF0
2022-09-22,1663804800,0.0,-0.022499,0.0,-0.024489,Bitfinex,tETHF0:USTF0
2022-09-23,1663891200,-0.022499,-0.010014,0.0,-0.022499,Bitfinex,tETHF0:USTF0
2022-09-24,1663977600,-0.010014,0.0,0.0,-0.010014,Bitfinex,tETHF0:USTF0
2022-09-25,1664064000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-09-26,1664150400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-09-27,1664236800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-09-28,1664323200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-09-29,1664409600,0.0,0.0,0.0,-0.000375,Bitfinex,tETHF0:USTF0
2022-09-30,1664496000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-01,1664582400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-02,1664668800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-03,1664755200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-04,1664841600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-05,1664928000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-06,1665014400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-07,1665100800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-08,1665187200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-09,1665273600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-10,1665360000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-11,1665446400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-12,1665532800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-10-13,1665619200,0.0,-0.005579,0.0,-0.005579,Bitfinex,tETHF0:USTF0
2022-10-14,1665705600,-0.005579,0.0,0.0,-0.005579,Bitfinex,tETHF0:USTF0
