date,timestamp,FR_open,FR_close,FR_high,FR_low,perp_exchange,perp_symbol
2023-12-27,1703635200,0.0405,0.0488,0.0733,0.0359,BingX,BTC-USDT
2023-12-28,1703721600,0.0488,0.0608,0.0634,0.0178,BingX,BTC-USDT
2023-12-29,1703808000,0.0608,0.0407,0.0608,0.0407,BingX,BTC-USDT
2023-12-30,1703894400,0.0407,0.0277,0.0485,0.0277,BingX,BTC-USDT
2023-12-31,1703980800,0.0277,0.0432,0.0466,0.0277,BingX,BTC-USDT
2024-01-01,1704067200,0.0432,0.0646,0.0648,0.0366,BingX,BTC-USDT
2024-01-02,1704153600,0.0646,0.0621,0.1154,0.0498,BingX,BTC-USDT
2024-01-03,1704240000,0.0621,0.01,0.0621,0.01,BingX,BTC-USDT
2024-01-04,1704326400,0.01,0.0102,0.0189,0.01,BingX,BTC-USDT
2024-01-05,1704412800,0.0102,0.0101,0.0107,0.01,BingX,BTC-USDT
2024-01-06,1704499200,0.0101,0.01,0.0107,0.01,BingX,BTC-USDT
2024-01-07,1704585600,0.01,0.01,0.0107,0.01,BingX,BTC-USDT
2024-01-08,1704672000,0.01,0.01,0.0107,0.01,BingX,BTC-USDT
2024-01-09,1704758400,0.01,0.0122,0.0392,0.01,BingX,BTC-USDT
2024-01-10,1704844800,0.0122,0.0104,0.0152,0.01,BingX,BTC-USDT
2024-01-11,1704931200,0.0104,0.0121,0.0121,0.01,BingX,BTC-USDT
2024-01-12,1705017600,0.0121,0.0128,0.0272,0.01,BingX,BTC-USDT
2024-01-13,1705104000,0.0128,0.0103,0.0128,0.01,BingX,BTC-USDT
2024-01-14,1705190400,0.0103,0.01,0.0128,0.01,BingX,BTC-USDT
2024-01-15,1705276800,0.01,0.0103,0.0181,0.01,BingX,BTC-USDT
2024-01-16,1705363200,0.0103,0.01,0.0107,0.01,BingX,BTC-USDT
2024-01-17,1705449600,0.01,0.0105,0.0107,0.01,BingX,BTC-USDT
2024-01-18,1705536000,0.0105,0.0189,0.0189,0.0105,BingX,BTC-USDT
2024-01-19,1705622400,0.0189,0.0129,0.0189,0.0119,BingX,BTC-USDT
2024-01-20,1705708800,0.0129,0.01,0.0178,0.01,BingX,BTC-USDT
2024-01-21,1705795200,0.01,0.01,0.0122,0.01,BingX,BTC-USDT
2024-01-22,1705881600,0.01,0.01,0.0107,0.01,BingX,BTC-USDT
2024-01-23,1705968000,0.01,0.01,0.0107,0.01,BingX,BTC-USDT
2024-01-24,1706054400,0.01,0.0101,0.0107,0.01,BingX,BTC-USDT
2024-01-25,1706140800,0.0101,0.01,0.0181,0.01,BingX,BTC-USDT
2024-01-26,1706227200,0.01,0.005,0.0108,0.005,BingX,BTC-USDT
2024-01-27,1706313600,0.005,0.01,0.0131,-0.0023,BingX,BTC-USDT
2024-01-28,1706400000,0.01,0.005,0.01,-0.0139,BingX,BTC-USDT
2024-01-29,1706486400,0.005,-0.0037,0.005,-0.0037,BingX,BTC-USDT
2024-01-30,1706572800,-0.0037,0.005,0.01,-0.0037,BingX,BTC-USDT
2024-01-31,1706659200,0.005,0.01,0.0107,-0.0305,BingX,BTC-USDT
2024-02-01,1706745600,0.01,-0.0049,0.0107,-0.0328,BingX,BTC-USDT
2024-02-02,1706832000,-0.0049,0.005,0.0107,-0.0049,BingX,BTC-USDT
2024-02-03,1706918400,0.005,0.005,0.01,-0.0067,BingX,BTC-USDT
2024-02-04,1707004800,0.005,0.01,0.0107,-0.0012,BingX,BTC-USDT
2024-02-05,1707091200,0.01,0.0101,0.0107,-0.0076,BingX,BTC-USDT
2024-02-06,1707177600,0.0101,0.005,0.0107,0.005,BingX,BTC-USDT
2024-02-07,1707264000,0.005,-0.0009,0.0107,-0.0009,BingX,BTC-USDT
2024-02-08,1707350400,-0.0009,-0.0028,0.005,-0.01,BingX,BTC-USDT
2024-02-09,1707436800,-0.0028,0.005,0.005,-0.0151,BingX,BTC-USDT
2024-02-10,1707523200,0.005,-0.0017,0.005,-0.0017,BingX,BTC-USDT
2024-02-11,1707609600,-0.0017,0.005,0.005,-0.0017,BingX,BTC-USDT
2024-02-12,1707696000,0.005,0.005,0.005,0.005,BingX,BTC-USDT
2024-02-13,1707782400,0.005,0.005,0.005,0.005,BingX,BTC-USDT
2024-02-14,1707868800,0.005,0.005,0.005,-0.0018,BingX,BTC-USDT
2024-02-15,1707955200,0.005,0.005,0.005,0.005,BingX,BTC-USDT
2024-02-16,1708041600,0.005,0.005,0.005,0.005,BingX,BTC-USDT
2024-02-17,1708128000,0.005,0.005,0.0189,0.005,BingX,BTC-USDT
2024-02-18,1708214400,0.005,0.005,0.005,0.005,BingX,BTC-USDT
2024-02-19,1708300800,0.005,0.005,0.005,0.005,BingX,BTC-USDT
2024-02-20,1708387200,0.005,0.005,0.005,-0.0059,BingX,BTC-USDT
2024-02-21,1708473600,0.005,0.0148,0.0209,-0.0055,BingX,BTC-USDT
2024-02-22,1708560000,0.0148,0.005,0.0265,0.005,BingX,BTC-USDT
2024-02-23,1708646400,0.005,0.0107,0.0174,-0.0009,BingX,BTC-USDT
2024-02-24,1708732800,0.0107,0.005,0.0184,0.005,BingX,BTC-USDT
2024-02-25,1708819200,0.005,0.005,0.005,0.005,BingX,BTC-USDT
2024-02-26,1708905600,0.005,0.005,0.0271,0.005,BingX,BTC-USDT
2024-02-27,1708992000,0.005,0.0267,0.1001,0.005,BingX,BTC-USDT
2024-02-28,1709078400,0.0267,0.0726,0.141,0.01,BingX,BTC-USDT
2024-02-29,1709164800,0.0726,0.0583,0.0919,0.0533,BingX,BTC-USDT
2024-03-01,1709251200,0.0583,0.0366,0.0912,0.0366,BingX,BTC-USDT
2024-03-02,1709337600,0.0366,0.0535,0.0745,0.0339,BingX,BTC-USDT
2024-03-03,1709424000,0.0535,0.0768,0.0775,0.0426,BingX,BTC-USDT
2024-03-04,1709510400,0.0768,0.0775,0.1302,0.0662,BingX,BTC-USDT
2024-03-05,1709596800,0.0775,0.0424,0.1293,0.0424,BingX,BTC-USDT
2024-03-06,1709683200,0.0424,0.0392,0.082,0.0202,BingX,BTC-USDT
2024-03-07,1709769600,0.0392,0.0362,0.0681,0.0337,BingX,BTC-USDT
2024-03-08,1709856000,0.0362,0.023,0.0764,0.023,BingX,BTC-USDT
2024-03-09,1709942400,0.023,0.0327,0.0397,0.02,BingX,BTC-USDT
2023-12-10,1702166400,0.013673,0.018718,0.027494,0.008979,Bitfinex,tBTCF0:USTF0
2023-12-11,1702252800,0.018718,0.021598,0.021598,0.0,Bitfinex,tBTCF0:USTF0
2023-12-12,1702339200,0.021598,0.002966,0.022366,0.002966,Bitfinex,tBTCF0:USTF0
2023-12-13,1702425600,0.002966,0.011507,0.025955,0.0,Bitfinex,tBTCF0:USTF0
2023-12-14,1702512000,0.011507,0.008938,0.038131,0.0,Bitfinex,tBTCF0:USTF0
2023-12-15,1702598400,0.008938,0.014198,0.014198,0.003173,Bitfinex,tBTCF0:USTF0
2023-12-16,1702684800,0.014198,0.008641,0.014198,0.007998,Bitfinex,tBTCF0:USTF0
2023-12-17,1702771200,0.008641,0.015974,0.015974,0.005119,Bitfinex,tBTCF0:USTF0
2023-12-18,1702857600,0.015974,0.010615,0.015974,0.0,Bitfinex,tBTCF0:USTF0
2023-12-19,1702944000,0.010615,0.008285,0.01443,0.008285,Bitfinex,tBTCF0:USTF0
2023-12-20,1703030400,0.008285,0.006702,0.021443,0.004885,Bitfinex,tBTCF0:USTF0
2023-12-21,1703116800,0.006702,0.024761,0.025588,0.006702,Bitfinex,tBTCF0:USTF0
2023-12-22,1703203200,0.024761,0.014301,0.024761,0.014301,Bitfinex,tBTCF0:USTF0
2023-12-23,1703289600,0.014301,0.011538,0.036783,0.005627,Bitfinex,tBTCF0:USTF0
2023-12-24,1703376000,0.011538,0.028214,0.028214,0.0,Bitfinex,tBTCF0:USTF0
2023-12-25,1703462400,0.028214,0.042593,0.042593,0.012486,Bitfinex,tBTCF0:USTF0
2023-12-26,1703548800,0.042593,0.013437,0.042593,0.013437,Bitfinex,tBTCF0:USTF0
2023-12-27,1703635200,0.013437,0.059914,0.059914,0.013437,Bitfinex,tBTCF0:USTF0
2023-12-28,1703721600,0.059914,0.06291,0.06291,0.021694,Bitfinex,tBTCF0:USTF0
2023-12-29,1703808000,0.06291,0.041429,0.06291,0.041429,Bitfinex,tBTCF0:USTF0
2023-12-30,1703894400,0.041429,0.0243,0.041429,0.0243,Bitfinex,tBTCF0:USTF0
2023-12-31,1703980800,0.0243,0.02284,0.0243,0.017773,Bitfinex,tBTCF0:USTF0
2024-01-01,1704067200,0.02284,0.023114,0.030205,0.02284,Bitfinex,tBTCF0:USTF0
2024-01-02,1704153600,0.023114,0.038773,0.038773,0.023114,Bitfinex,tBTCF0:USTF0
2024-01-03,1704240000,0.038773,0.0,0.038773,0.0,Bitfinex,tBTCF0:USTF0
2024-01-04,1704326400,0.0,0.000439,0.030658,0.0,Bitfinex,tBTCF0:USTF0
2024-01-05,1704412800,0.000439,0.00911,0.00911,0.0,Bitfinex,tBTCF0:USTF0
2024-01-06,1704499200,0.00911,0.0,0.00911,0.0,Bitfinex,tBTCF0:USTF0
2024-01-07,1704585600,0.0,0.000932,0.013423,0.0,Bitfinex,tBTCF0:USTF0
2024-01-08,1704672000,0.000932,0.004285,0.004285,0.0,Bitfinex,tBTCF0:USTF0
2024-01-09,1704758400,0.004285,0.011788,0.030185,0.0,Bitfinex,tBTCF0:USTF0
2024-01-10,1704844800,0.011788,0.006281,0.023349,0.006281,Bitfinex,tBTCF0:USTF0
2024-01-11,1704931200,0.006281,0.008615,0.023043,0.0,Bitfinex,tBTCF0:USTF0
2024-01-12,1705017600,0.008615,0.0,0.026668,0.0,Bitfinex,tBTCF0:USTF0
2024-01-13,1705104000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2024-01-14,1705190400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2024-01-15,1705276800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2024-01-16,1705363200,0.0,0.0,0.004069,0.0,Bitfinex,tBTCF0:USTF0
2024-01-17,1705449600,0.0,0.006023,0.007772,0.0,Bitfinex,tBTCF0:USTF0
2024-01-18,1705536000,0.006023,0.014403,0.018327,0.006023,Bitfinex,tBTCF0:USTF0
2024-01-19,1705622400,0.014403,0.006684,0.014403,0.0,Bitfinex,tBTCF0:USTF0
2024-01-20,1705708800,0.006684,0.003747,0.009456,0.0,Bitfinex,tBTCF0:USTF0
2024-01-21,1705795200,0.003747,0.0,0.003747,0.0,Bitfinex,tBTCF0:USTF0
2024-01-22,1705881600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2024-01-23,1705968000,0.0,0.015899,0.015899,0.0,Bitfinex,tBTCF0:USTF0
2024-01-24,1706054400,0.015899,0.007832,0.01874,0.005807,Bitfinex,tBTCF0:USTF0
2024-01-25,1706140800,0.007832,0.0,0.013311,0.0,Bitfinex,tBTCF0:USTF0
2024-01-26,1706227200,0.0,0.007587,0.007587,0.0,Bitfinex,tBTCF0:USTF0
2024-01-27,1706313600,0.007587,0.0,0.007587,0.0,Bitfinex,tBTCF0:USTF0
2024-01-28,1706400000,0.0,0.013996,0.013996,0.0,Bitfinex,tBTCF0:USTF0
2024-01-29,1706486400,0.013996,0.011033,0.013996,0.0,Bitfinex,tBTCF0:USTF0
2024-01-30,1706572800,0.011033,0.004888,0.012877,0.004888,Bitfinex,tBTCF0:USTF0
2024-01-31,1706659200,0.004888,0.008054,0.008054,0.0,Bitfinex,tBTCF0:USTF0
2024-02-01,1706745600,0.008054,0.0,0.008054,0.0,Bitfinex,tBTCF0:USTF0
2024-02-02,1706832000,0.0,0.006016,0.006016,0.0,Bitfinex,tBTCF0:USTF0
2024-02-03,1706918400,0.006016,0.000274,0.011115,0.000274,Bitfinex,tBTCF0:USTF0
2024-02-04,1707004800,0.000274,0.007551,0.007551,0.0,Bitfinex,tBTCF0:USTF0
2024-02-05,1707091200,0.007551,0.022982,0.022982,0.0,Bitfinex,tBTCF0:USTF0
2024-02-06,1707177600,0.022982,0.015424,0.022982,0.005715,Bitfinex,tBTCF0:USTF0
2024-02-07,1707264000,0.015424,0.0,0.015424,0.0,Bitfinex,tBTCF0:USTF0
2024-02-08,1707350400,0.0,0.001718,0.017597,0.0,Bitfinex,tBTCF0:USTF0
2024-02-09,1707436800,0.001718,0.031825,0.031825,0.001718,Bitfinex,tBTCF0:USTF0
2024-02-10,1707523200,0.031825,0.004888,0.031825,0.0,Bitfinex,tBTCF0:USTF0
2024-02-11,1707609600,0.004888,0.017919,0.017919,0.004888,Bitfinex,tBTCF0:USTF0
2024-02-12,1707696000,0.017919,0.005043,0.044929,0.005043,Bitfinex,tBTCF0:USTF0
2024-02-13,1707782400,0.005043,0.027547,0.039886,0.005043,Bitfinex,tBTCF0:USTF0
2024-02-14,1707868800,0.027547,0.052388,0.052388,0.0,Bitfinex,tBTCF0:USTF0
2024-02-15,1707955200,0.052388,0.0,0.052388,0.0,Bitfinex,tBTCF0:USTF0
2024-02-16,1708041600,0.0,0.024825,0.024825,0.0,Bitfinex,tBTCF0:USTF0
2024-02-17,1708128000,0.024825,0.017471,0.024825,0.0,Bitfinex,tBTCF0:USTF0
2024-02-18,1708214400,0.017471,0.023336,0.025177,0.0,Bitfinex,tBTCF0:USTF0
2024-02-19,1708300800,0.023336,0.01287,0.023336,0.002005,Bitfinex,tBTCF0:USTF0
2024-02-20,1708387200,0.01287,0.008707,0.030285,0.008707,Bitfinex,tBTCF0:USTF0
2024-02-21,1708473600,0.008707,0.0,0.008981,0.0,Bitfinex,tBTCF0:USTF0
2024-02-22,1708560000,0.0,0.0,0.029447,0.0,Bitfinex,tBTCF0:USTF0
2024-02-23,1708646400,0.0,0.025206,0.025206,0.0,Bitfinex,tBTCF0:USTF0
2024-02-24,1708732800,0.025206,0.019803,0.025206,0.0,Bitfinex,tBTCF0:USTF0
2024-02-25,1708819200,0.019803,0.01651,0.023887,0.015529,Bitfinex,tBTCF0:USTF0
2024-02-26,1708905600,0.01651,0.0122,0.017661,0.0122,Bitfinex,tBTCF0:USTF0
2024-02-27,1708992000,0.0122,0.0,0.0122,0.0,Bitfinex,tBTCF0:USTF0
2024-02-28,1709078400,0.0,0.021309,0.021309,0.0,Bitfinex,tBTCF0:USTF0
2024-02-29,1709164800,0.021309,0.0,0.021309,-0.035207,Bitfinex,tBTCF0:USTF0
2024-03-01,1709251200,0.0,0.0,0.03097,0.0,Bitfinex,tBTCF0:USTF0
2024-03-02,1709337600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2024-03-03,1709424000,0.0,0.023303,0.023303,0.0,Bitfinex,tBTCF0:USTF0
2024-03-04,1709510400,0.023303,0.020206,0.023303,0.014561,Bitfinex,tBTCF0:USTF0
2024-03-05,1709596800,0.020206,0.036161,0.036161,0.0,Bitfinex,tBTCF0:USTF0
2024-03-06,1709683200,0.036161,0.085765,0.085765,-0.008189,Bitfinex,tBTCF0:USTF0
2024-03-07,1709769600,0.085765,0.019021,0.085765,0.0,Bitfinex,tBTCF0:USTF0
2024-03-08,1709856000,0.019021,0.035686,0.035686,0.0,Bitfinex,tBTCF0:USTF0
2024-03-09,1709942400,0.035686,0.0,0.035686,0.0,Bitfinex,tBTCF0:USTF0
2023-12-10,1702166400,0.0335,0.0341,0.0543,0.0093,Bitget,BTCUSDT_UMCBL
2023-12-11,1702252800,0.0341,0.0208,0.0456,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-12,1702339200,0.0208,0.0185,0.0214,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-13,1702425600,0.0185,0.0102,0.0519,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-14,1702512000,0.0102,0.011,0.0308,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-15,1702598400,0.011,0.0102,0.0388,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-16,1702684800,0.0102,0.0167,0.0436,0.0092,Bitget,BTCUSDT_UMCBL
2023-12-17,1702771200,0.0167,0.0132,0.0259,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-18,1702857600,0.0132,0.0101,0.0278,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-19,1702944000,0.0101,0.01,0.0262,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-20,1703030400,0.01,0.0143,0.0303,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-21,1703116800,0.0143,0.0237,0.0436,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-22,1703203200,0.0237,0.0154,0.0479,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-23,1703289600,0.0154,0.0094,0.0394,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-24,1703376000,0.0094,0.0101,0.0281,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-25,1703462400,0.0101,0.0309,0.062,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-26,1703548800,0.0309,0.0404,0.0472,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-27,1703635200,0.0404,0.0196,0.0761,0.0094,Bitget,BTCUSDT_UMCBL
2023-12-28,1703721600,0.0196,0.0591,0.0644,0.0093,Bitget,BTCUSDT_UMCBL
2023-12-29,1703808000,0.0591,0.0394,0.0591,0.0091,Bitget,BTCUSDT_UMCBL
2023-12-30,1703894400,0.0394,0.0265,0.041,0.0093,Bitget,BTCUSDT_UMCBL
2023-12-31,1703980800,0.0265,0.0438,0.0479,0.0093,Bitget,BTCUSDT_UMCBL
2024-01-01,1704067200,0.0438,0.0561,0.0669,0.0094,Bitget,BTCUSDT_UMCBL
2024-01-02,1704153600,0.0561,0.0466,0.1197,0.01,Bitget,BTCUSDT_UMCBL
2024-01-03,1704240000,0.0466,0.0106,0.0466,0.0091,Bitget,BTCUSDT_UMCBL
2024-01-04,1704326400,0.0106,0.0106,0.0261,0.0091,Bitget,BTCUSDT_UMCBL
2024-01-05,1704412800,0.0106,0.0097,0.0109,0.0091,Bitget,BTCUSDT_UMCBL
2024-01-06,1704499200,0.0097,0.0098,0.0109,0.0091,Bitget,BTCUSDT_UMCBL
2024-01-07,1704585600,0.0098,0.0101,0.0109,0.0091,Bitget,BTCUSDT_UMCBL
2024-01-08,1704672000,0.0101,0.0093,0.0109,0.0091,Bitget,BTCUSDT_UMCBL
2024-01-09,1704758400,0.0093,0.0107,0.0109,0.0091,Bitget,BTCUSDT_UMCBL
2024-01-10,1704844800,0.0107,0.01,0.0109,0.0091,Bitget,BTCUSDT_UMCBL
